electrical demand,hot water demand,space heating demand
65.0754,0.849882,410.733
71.114,2.1584,64.3096
57.2124,6.39693,16.7014
56.941,0.192442,10.7893
50.8132,0,13.9949
43.7634,0.221128,14.5326
44.5105,0.63737,14.7531
32.7117,0,14.8286
32.5916,0,15.0008
33.7593,0,14.9987
22.6037,0,15.1745
31.2378,0,15.2232
28.0665,0,15.4854
30.3665,0.058534,15.3964
29.4261,0,15.3753
29.8261,0,22.9249
28.4352,0,111.783
33.0381,0,122.218
41.0014,0,752.406
26.9493,0,369.96
32.353,17.8699,504.088
32.3889,87.7747,523.961
53.4979,8.23965,215.415
34.6804,260.761,119.454
31.2383,61.6864,150.168
37.6948,185.785,94.1031
29.222,438.593,55.696
53.3006,221.14,29.7456
35.7088,19.4739,16.9009
38.8183,25.3683,30.6989
44.3195,27.3104,16.1922
41.2208,17.7613,22.3765
44.9787,5.83417,32.0319
46.2007,74.4752,250.768
48.5951,63.0557,97.604
40.8894,1.644,171.833
42.8257,38.8472,146.294
33.2888,8.69439,163.914
60.2651,7.03676,193.327
72.6802,49.6385,345.302
81.3587,92.5228,288.285
75.0421,6.37466,385.49
62.967,40.3976,317.017
73.2834,2.58862,400.329
67.8492,0.402918,382.962
69.2178,2.10673,386.468
64.6575,0.307761,585.884
69.7147,0.39673,323.367
59.1003,0.18783,280.935
50.1239,0.654173,24.2278
51.8871,231.057,15.0531
43.6211,1.63928,9.25399
46.0924,0.0781041,12.1999
32.3174,0.018783,12.9332
32.7489,0,13.1317
36.7359,2.43228,13.284
24.6372,0,13.4049
37.919,0,13.6683
26.9881,0,13.6732
31.3068,0,13.9651
26.8154,0,14.0768
29.6352,0,9.6484
28.4261,0,13.0127
27.0238,0,23.5707
30.3974,0,69.2674
33.727,0,190.856
34.8889,0,190.979
27.1665,0.0390227,121.412
35.8275,67.0235,300.637
34.3702,85.1345,284.433
29.8236,5.33674,380.859
36.544,41.1497,195.277
30.5954,7.30787,182.253
45.628,2.40025,69.582
29.4857,22.0263,81.3783
42.2434,19.727,451.268
51.3631,3.06978,89.5013
43.9879,56.5719,21.9539
54.7557,14.0585,46.5087
39.9119,5.1982,14.3607
37.6255,239.675,26.8048
53.803,44.7433,310.683
58.9341,21.6592,96.8572
168.657,94.9648,107.378
40.0789,23.8344,101.61
289.667,2.81283,182.989
48.4165,427.993,181.431
142.309,50.5768,294.696
36.1497,119.792,354.415
107.346,35.1822,374.34
91.5494,41.3215,373.745
65.5563,1.9669,464.495
63.8004,5.66682,436.721
59.8891,2.84102,484.462
66.4673,6.24363,429.119
57.509,0.151721,351.9
74.5358,0.0375661,309.687
60.5915,81.4352,24.9685
44.4029,13.7887,15.6383
51.7009,66.3358,9.94558
42.5168,1.36933,13.2987
50.2302,41.1137,14.3277
39.7367,0,14.4032
35.7474,0,15.5434
39.8726,0,15.6695
31.0929,0,16.2313
30.9902,0,16.4924
30.6349,0,17.2911
29.6511,0,17.0929
28.0017,0,17.7492
29.4512,0,17.8813
30.4561,0,25.4803
27.6855,0,76.7236
33.6186,0,206.971
34.2342,0,886.538
33.4199,128.886,579.915
32.5843,203.601,332.24
36.0535,32.1799,452.506
41.8989,86.1863,204.933
33.7441,47.4458,298.008
52.2133,2.63517,127.83
43.2888,32.7532,61.7453
31.3715,30.3955,40.8579
38.9323,43.6728,33.1547
42.9893,11.604,14.5907
47.1491,36.6223,6.15887
38.1091,18.4783,1.90967
47.7958,12.9501,0.540663
102.562,117.532,10.3275
93.0982,47.3802,137.131
56.4682,30.341,46.8648
59.1728,5.61854,40.2336
39.2644,6.98154,48.6342
50.5715,438.688,94.2652
47.7519,88.7952,89.0536
62.7484,122.235,191.433
69.4461,61.3221,191.329
109.173,223.732,295.13
62.8441,11.4125,319.168
117.493,25.6007,421.347
75.2808,3.23178,394.866
67.6634,12.5165,405.468
79.6823,0.319599,400.057
65.4407,1.89391,303.681
64.1664,1.38185,270.375
69.4432,0.370715,24.7689
56.3225,0.328486,15.6339
56.7428,2.33071,9.95641
44.9118,0.018783,13.3865
50.6182,0,14.4091
41.8941,0.299174,14.7139
33.353,0.110564,15.4288
36.5088,0.0195113,15.6092
26.9376,0,16.096
33.2624,0,16.3879
26.492,0,18.0117
29.3694,0,18.2309
31.8757,0,18.2016
26.1611,0,86.0176
31.1185,0.364842,60.4167
35.2282,2.06744,91.1819
32.5482,43.473,210.319
38.3077,60.9364,793.093
32.8994,86.6983,623.944
29.1991,445.146,396.913
47.3086,40.7342,205.371
54.4024,36.0201,167.479
116.317,175.306,362.629
50.449,21.9988,177.301
29.6173,15.7628,113.642
39.8494,21.2468,64.1533
47.8774,133.885,18.8852
47.459,19.0364,15.7387
67.1974,13.2472,81.7749
55.9133,13.5495,14.3851
41.911,17.4547,9.30999
39.8763,18.2005,5.83523
31.9555,203.327,211.86
47.8971,82.0735,63.7867
32.3211,0.369259,96.7321
31.9539,5.62806,92.6138
43.0668,4.30657,165.975
29.7817,4.33261,155.662
69.272,67.2279,230.109
69.4185,41.6918,230.026
40.3958,39.3505,199.875
54.749,1.45811,220.295
66.2578,37.904,275.404
75.8153,21.3413,350.691
61.613,2.87721,323.669
59.4918,1.33624,387.61
60.8609,0,198.157
57.1967,0,159.285
50.702,159.245,27.8535
52.7501,66.3924,17.8169
50.3836,0.0751322,12.4456
45.3558,21.8407,15.672
44.1394,0.809275,12.6284
42.1466,0,12.7619
42.0278,0,13.4345
38.3896,0,13.5074
31.9462,0,14.0821
37.5924,0,14.3025
30.6544,0,14.7723
31.4939,0,15.0281
28.2058,0,14.503
25.173,0,14.8121
29.7822,0,35.8922
27.6771,0,50.4802
32.3305,0,87.365
31.3179,0,141.959
27.423,2.57399,449.048
39.8314,156.015,1038.14
32.474,83.0486,671.48
54.3891,4.56936,310.053
60.5102,166.008,46.6216
29.415,41.3742,28.5427
36.5514,18.1802,25.9563
30.7654,64.6265,98.3801
34.1366,16.4684,14.3978
42.6066,23.2283,4.70351
47.949,10.0127,5.87779
47.2136,114.843,2.87683
60.3098,373.275,14.9511
44.797,275.698,3.72926
60.4664,25.4495,8.03787
52.6216,6.45086,166.35
46.077,1.74436,88.1541
38.9251,11.5917,64.6963
34.6002,2.62837,138.475
59.8248,98.3587,150.816
63.4086,80.1399,303.97
56.4793,46.4043,291.605
64.4954,6.87017,304.06
89.1291,152.791,329.203
95.5261,113.159,411.905
68.3389,54.6429,401.358
79.51,36.5548,483.573
70.282,0.505544,456.42
59.2777,6.87715,485.263
72.4987,5.48865,553.929
65.8991,2.69923,134.897
60.8273,0,20.2908
59.6831,18.6065,13.3055
48.4217,1.67356,13.5335
57.4973,0,12.2277
41.5404,0.221128,12.5227
33.6996,0.0390227,13.0246
33.8533,0,13.286
30.37,0,13.4559
30.1871,0,13.6445
27.7682,0,14.2289
32.0892,0,14.4012
25.756,0,14.4504
31.3301,0,14.503
25.6799,0,11.6975
30.3138,0,51.0672
34.0982,0,69.4486
23.1119,12.0313,94.638
33.471,0,86.3168
27.3461,86.5933,909.277
35.5899,0.429249,626.62
50.8933,66.6396,309.436
27.3263,92.7116,78.4681
40.4574,551.402,69.3762
26.8976,9.80692,29.3114
44.5054,16.5569,256.783
39.4413,40.9961,44.6521
38.8778,36.7007,40.5895
103.474,183.463,10.6694
187.853,49.8932,3.13978
181.684,9.24617,3.39467
86.7335,2.90056,2.14254
179.404,9.36655,4.44342
59.0987,53.0789,129.205
86.0698,0.648981,61.1785
51.0205,25.3111,53.1237
68.2034,136.589,97.5385
111.442,15.616,106.787
87.6969,193.778,153.785
86.2069,22.0673,152.189
87.533,151.995,211.865
58.0963,71.7001,246.548
51.5575,7.92832,364.772
82.5083,5.39032,347.098
74.7327,12.3378,439.242
80.0363,1.22921,437.85
90.7765,1.12382,457.652
77.5297,0.077317,340.438
70.5728,0.552673,53.2434
51.7227,2.17456,50.9253
40.6307,0.363139,10.1486
50.0661,0,10.282
39.0703,0.0375661,7.64146
37.6857,0,7.79384
34.2592,0.149587,8.80249
36.3355,0.0195113,9.37762
32.8699,0,9.29992
34.3995,0,9.579
30.5356,0,9.27897
30.1432,0,9.18683
31.7733,0,8.583
25.928,0,8.7013
32.9521,0,6.95972
30.0119,0.0390227,54.3287
28.8409,0,120.901
33.7494,7.0501,205.962
33.7728,16.4546,177.64
34.9967,0.058534,146.021
29.3772,23.007,297.142
28.8362,6.86543,617.03
48.497,8.7812,259.935
36.6863,97.5179,152.003
45.7559,10.2628,99.3474
44.5709,564.659,61.0172
43.1038,21.8963,74.6993
57.4472,395.24,30.5412
236.485,76.7024,24.6297
77.7914,12.9148,11.3692
48.7126,17.9817,7.94346
50.2089,46.3854,13.7062
62.8925,13.661,157.108
82.7399,5.65814,45.7467
43.4064,15.3873,51.8905
51.5946,13.2705,59.0346
44.8442,11.9289,166.582
35.5813,19.1655,126.79
41.0732,10.3681,191.615
60.1036,228.553,192.401
74.482,108.412,242.316
54.7011,48.4125,226.534
113.147,57.5689,291.744
93.3588,120.37,278.53
60.2495,13.1459,323.676
63.1048,4.03988,317.593
53.3003,0.135123,209.062
69.258,0.018783,857.03
64.4114,11.76,56.0201
57.4974,0.635134,14.4148
58.1291,4.91573,8.31296
54.13,1.95344,8.48881
54.8276,0.883889,9.03094
50.8636,0.138095,9.27106
36.4634,1.22921,9.82656
38.2494,0.058534,10.282
29.9588,0,10.6749
34.1613,0,10.7522
29.6449,0,11.1552
30.1389,0,11.2573
31.6039,0,10.9259
26.9545,0,11.1306
29.1885,0,8.17847
26.1439,0,55.0534
31.2771,0.364842,134.252
28.3185,20.4981,94.376
31.0048,0,79.4471
33.1158,0.0773452,208.16
27.8688,1.50491,516.378
36.1254,5.93042,222.227
32.9064,26.1804,761.182
36.4827,75.1289,199.838
49.2046,55.8206,125.718
33.6754,29.5886,83.1924
42.0851,70.7105,13.8079
56.5487,36.0146,19.4831
36.026,219.915,8.18487
55.7815,51.6607,7.32017
51.06,97.3877,45.2006
63.424,9.26167,13.7965
51.1391,11.9759,197.303
43.1252,443.999,66.8412
53.6877,5.37462,77.5729
48.907,35.4705,75.2567
58.8699,62.2009,153.707
53.3805,83.3825,182.796
72.2199,85.0402,312.223
100.638,48.4492,345.444
76.9236,78.183,359.33
60.2009,85.5245,355.334
88.6511,217.756,467.87
80.2461,82.6267,458.745
84.7818,0.831658,566.535
77.8036,17.6787,566.885
74.6933,12.355,463.996
73.8566,0.13221,464.892
76.2899,0.0375661,60.0734
59.8634,2.85793,16.4256
57.744,8.39367,9.62554
50.6846,0,9.8371
58.7346,0.0390227,9.98651
48.1888,0,10.1813
36.1352,0,10.1952
35.5524,0,10.2855
30.8037,0,10.4467
39.806,0,10.6328
22.6692,0,10.5593
30.5009,0,10.7791
31.4116,0,10.8112
22.6979,0,10.7324
30.5747,0,8.00051
30.0512,0,50.6628
28.9805,0,102.754
30.3104,0,102.088
31.2147,0.0780453,208.349
28.7385,12.3702,1200.52
34.0745,48.271,442.926
43.9702,3.791,239.347
56.9106,40.4681,146.388
45.7115,173.129,122.938
43.0064,42.8311,60.7664
51.0782,164.402,42.1741
52.7265,151.201,37.1022
51.0979,522.034,37.475
52.4466,219.953,3.59513
50.0719,11.1125,29.9162
82.8933,31.2427,1.42478
77.6999,6.12408,0.650846
52.0793,12.206,165.924
48.7626,45.8061,36.462
42.89,5.06107,44.1005
45.5858,19.8707,33.994
42.8757,167.174,74.5935
46.0377,13.577,70.077
66.0116,32.6358,124.873
78.5296,32.8203,123.857
53.2407,8.958,151.985
55.9266,32.1963,203.348
57.6527,12.5808,315.513
76.9225,22.1975,309.795
75.2561,5.42635,421.636
71.3289,0.403865,412.784
76.6151,1.08388,327.251
68.5536,0.654173,313.363
69.1336,0.0375661,40.8966
55.9993,0.270254,7.42767
51.723,177.457,7.3607
52.1848,0.454406,7.64396
41.4376,0,8.39725
38.7072,0.018783,8.59011
30.0813,0,9.08683
34.1238,0,9.34346
33.4913,0,9.49699
27.8563,0,9.68741
31.0242,0,9.73343
29.1919,0,9.56575
35.3731,0,9.42004
27.4103,0,9.59189
32.3756,0,7.88633
31.6071,0,15.0233
28.1869,0,212.555
35.1139,0,200.521
25.9884,0.790492,149.314
41.0847,231.065,1043.42
44.8153,20.1415,249.952
59.9991,102.861,371.395
49.4213,159.037,111.191
31.4129,41.1859,65.812
37.0187,62.1575,37.0103
31.708,243.971,25.8719
41.221,157.614,15.7729
31.3516,460.628,15.0308
83.5253,29.2692,10.2522
156.977,28.2497,7.66848
49.4432,27.7619,11.3268
116.05,12.316,17.7676
120.947,26.4305,226.973
121.203,13.7094,79.4351
71.5021,76.2483,82.6422
179.183,40.427,61.3579
85.2574,44.3348,90.5833
92.6447,14.8764,75.7164
61.8667,14.9929,113.034
140.467,144.249,132.593
86.2576,44.1447,206.296
50.7974,48.3657,232.397
48.8708,16.5962,295.626
64.8263,3.41848,297.787
61.3523,11.6011,341.286
67.9099,5.07705,343.031
62.07,1.11756,239.077
66.4075,11.5771,223.289
60.7045,0.415383,6.89665
45.1817,0.364842,6.19698
50.1733,0.0781041,5.68489
37.417,1.12072,5.94322
43.4544,0.18783,6.64901
36.3026,0,6.77276
37.2578,0,7.51096
32.1899,0,7.6447
31.0213,0,8.299
32.9834,0,8.26896
27.8471,0,8.37238
30.3918,0,8.46506
27.7819,0.058534,8.14761
31.2828,0,33.4223
27.9073,0,6.90882
30.4595,0,24.1047
31.9602,0,171.219
27.9276,0,49.698
33.7212,0,949.477
35.574,345.449,359.714
52.0644,332.129,336.461
54.5057,124.087,370.516
156.162,8.00443,137.748
53.1737,9.75636,83.5467
31.2371,22.9434,35.3166
36.0141,4.47654,26.99
39.6316,203.624,12.0225
32.5894,21.9329,13.7763
36.0047,15.0781,20.5723
29.8571,3.02016,8.45958
39.0082,66.0944,15.0325
58.7471,67.9699,11.3675
36.9913,18.8441,203.485
40.6249,8.04982,55.4643
38.6168,29.845,88.0624
31.5109,15.8809,89.1036
44.7525,39.295,103.97
39.5713,6.99084,105.364
51.1867,27.1743,156.833
85.8428,15.0398,158.707
71.0544,93.3022,195.076
54.0663,112.836,196.611
53.62,10.5256,256.171
40.3135,8.15032,241.105
63.2496,9.56061,278.046
49.5802,11.3214,279.097
58.266,0.0780453,170.739
54.6083,0,170.351
49.0544,0.578869,5.22266
49.3302,1.24902,6.99112
51.2781,56.5209,6.11253
44.5106,49.2388,6.25265
55.9966,0.225396,6.80268
38.638,0,6.97404
38.4402,0,7.00661
35.3801,0,7.32207
26.6785,0,7.45901
37.427,0,7.47536
31.5032,0,7.6558
26.0418,0,7.57207
36.6636,0,5.51766
25.7656,0,18.1353
29.1011,0,2.74065
28.868,0,6.80718
30.5159,0,35.1153
29.5756,0,35.5362
28.8665,0,238.506
39.2569,0.0390227,219.984
41.008,37.5794,83.1804
55.9193,22.3992,43.8234
39.8413,96.4256,25.2393
44.0523,9.39312,47.8261
35.3285,123.746,39.264
34.7611,59.2434,98.5508
39.2947,26.2582,5.02231
48.3945,70.8118,4.31143
44.3925,103.786,16.1369
52.5841,20.6508,7.07332
40.8587,15.3521,6.50455
47.3387,24.7451,4.77149
52.2466,14.6159,7.34858
75.5261,28.3113,183.134
133.918,12.3362,87.9655
52.857,9.44565,73.0912
63.6353,6.24688,105.671
85.3413,77.3584,121.491
62.4196,2.67521,174.368
56.4919,28.9876,173.836
57.2511,8.24288,196.795
55.1494,4.17412,188.559
57.4943,10.6147,203.462
52.2386,60.2153,194.544
56.6434,15.0384,194.617
47.9691,0.551071,194.632
52.0101,0.149587,191.636
46.4057,28.1784,96.1131
48.45,2.75776,2.59552
49.3283,38.6053,5.99924
53.1985,109.381,5.67928
48.4268,11.3166,5.93267
36.9396,0,5.17815
53.3467,1.95344,5.29284
43.7425,0,5.53968
34.3283,0,6.02491
38.8639,0,6.23008
37.8238,0,6.36095
37.2068,0,6.58116
32.8375,0,6.46099
39.2311,1.95344,6.47251
35.8603,0,30.1691
27.672,0,3.02633
31.4212,0,5.44817
28.4794,0,25.2175
30.6751,2.04491,32.0678
30.6166,1.69098,779.45
37.2944,62.2672,815.383
36.7573,108.899,458.573
36.4712,91.3425,390.332
94.6652,17.3502,352.59
44.515,49.7363,298.656
46.9104,56.0258,188.863
32.522,9.6386,199.444
38.5674,47.5998,184.391
42.7862,60.7819,190.096
41.7316,0.515752,167.168
51.4203,6.47346,71.5612
49.9429,16.5307,102.302
54.5184,233.028,137.966
47.1915,84.4581,120.316
105.921,10.6428,500.596
101.023,5.21908,246.219
70.8531,3.73774,213.608
54.413,428.601,208.022
46.7117,178.55,188.592
51.7147,9.1547,214.931
61.8795,90.8255,200.599
85.4019,46.6358,232.782
59.8765,76.7559,278.512
67.3144,18.4341,313.976
66.1273,1.11345,270.92
80.2191,28.67,337.476
80.9121,0,335.429
84.9877,0,349.178
76.2909,6.40708,242.86
74.9977,4.05917,2.22047
61.2838,0.552673,2.24126
57.4755,40.9249,4.00721
81.2373,15.4437,4.75113
51.4219,172.752,4.3643
58.263,7.86582,4.38362
53.8492,0,4.38407
46.3909,0,4.73998
52.1976,0,4.92953
39.0704,0,5.10609
50.0819,0,5.23765
45.6266,0,5.16619
41.5763,0,5.59199
46.8519,0,578.586
39.6543,0,166.659
45.6225,0,153.565
44.5615,0,172.862
48.3236,226.26,241.24
59.5264,0,396.611
55.8585,2.65532,158.502
56.2825,4.16217,295.573
37.4958,61.5674,120.84
33.0856,2.37872,39.2249
35.6857,110.626,29.5749
35.4803,26.9668,18.4589
32.4712,86.437,3.30435
40.4033,130.222,0.681113
37.9247,18.3357,0.51382
41.8871,71.0409,0.722747
167.226,12.3053,1.32355
57.3482,420.116,0.792188
66.3314,119.307,0.634153
78.2699,18.1466,72.4685
112.52,207.334,1.73986
123.036,43.9028,24.7885
126.625,6.87712,27.0031
50.4968,110.519,46.7026
43.2507,8.13312,43.4703
115.709,52.1607,75.7706
160.511,23.4692,86.7075
74.7848,81.6672,105.106
64.264,7.26892,104.005
60.8106,0.48128,153.152
53.751,5.06128,136.248
72.7858,2.69434,234.286
64.5345,12.4193,231.559
70.1641,5.67129,167.632
63.8747,1.78781,160.049
69.2122,2.61139,1.39895
57.8488,2.21937,2.46397
80.5315,14.9701,3.97334
59.9769,0,4.84445
51.5682,40.7342,5.65697
60.8893,0,5.91289
41.8637,2.59587,6.10725
46.1582,0,6.24063
43.9818,0,5.88128
44.2756,0,6.07289
45.6961,0,6.0714
40.7248,0,6.29392
45.8858,0,5.81185
43.9576,0,572.461
42.6692,0,164.093
45.3069,0,130.68
39.3722,0,29.5415
25.7048,0,82.1785
31.6342,0,151.31
32.7767,1.60056,104.699
34.235,49.5773,590.248
39.4218,227.078,211.863
51.4641,123.921,203.294
40.6537,15.0044,198.391
51.1581,109.121,213.317
38.7516,156.199,199.873
48.9555,80.4022,152.414
40.5162,2.77123,99.6228
32.2253,2.68091,65.4207
49.9566,8.89241,78.6481
49.7077,21.838,52.4517
41.2005,27.5235,26.9801
42.2417,10.1594,420.248
48.6058,37.5003,107.188
54.3483,3.00615,74.23
51.6775,92.8168,64.7239
48.1904,11.7458,66.9844
53.3559,11.055,104.618
49.9791,462.499,98.3025
180.018,39.9447,86.2895
176.056,122.304,115.144
59.9061,7.29944,111.86
94.4153,35.9222,146.148
65.1071,1.78032,147.795
78.3485,7.15405,184.761
72.7613,2.22073,184.007
70.206,0.950273,118.283
72.3575,11.0695,129.314
62.8461,1.37332,1.21141
64.8037,40.7703,1.18322
62.2384,27.8379,0
77.4735,14.7287,0.285458
60.2504,73.5201,0.746492
54.3659,2.96071,1.22474
55.8108,7.955,2.04895
46.2144,0.364842,2.10506
51.828,0,2.52279
45.1789,0,2.51128
50.9729,0,2.63954
42.1957,0.364842,2.73719
48.1819,2.12597,2.41622
53.1698,0,321.343
35.2883,0,76.1058
39.7476,0,14.7847
27.9061,0,57.9041
35.1564,0,23.5313
41.019,2.59587,207.395
32.1869,49.5574,90.1226
56.799,78.416,22.7577
38.1538,21.013,21.6494
40.8395,2.84882,3.87295
37.2556,9.60325,5.21935
35.0722,57.7073,92.2761
67.7811,26.7708,8.43198
36.4442,17.0102,0.557453
32.5219,12.9808,0.428857
36.8019,37.8427,1.10005
41.8707,44.986,0.481567
44.2235,25.7966,0.375656
60.9289,2.61269,0.100238
49.3002,11.3459,22.4428
34.5997,14.8372,7.86781
45.656,217.388,5.83222
33.2211,5.09351,6.45242
34.3703,25.529,15.307
46.8127,9.09128,16.2369
59.9529,102.328,40.2279
90.381,75.3634,39.7485
69.842,18.848,46.3953
55.704,90.3074,42.0122
42.623,25.1198,78.3563
44.5118,8.07288,84.2037
49.9458,2.56024,140.226
50.9297,0.544567,152.922
50.7787,2.14262,82.3024
55.0858,0.760975,173.585
55.2705,42.6493,1.98295
59.4456,130.441,4.37097
71.2357,0.940238,5.35265
66.8238,510.734,5.98344
61.3131,40.6951,6.27503
52.9586,0,6.6399
45.6178,17.3058,7.08059
51.9471,0,7.23697
39.5295,0,7.53759
59.1178,0,7.44871
42.9149,0,7.34712
42.3848,0,7.51072
49.8442,0,6.76705
56.5973,0,619.448
58.7338,0,173.464
28.398,0,13.2535
34.7104,0.364842,112.781
35.7848,20.4981,66.0747
25.8431,26.8954,60.9575
42.6349,6.84351,278.447
30.962,11.4727,78.8055
35.4775,16.6133,46.518
32.3881,117.19,28.4257
30.7254,74.1276,14.2667
35.2286,183.13,6.86076
28.1692,13.2985,14.2243
51.2266,32.9713,0.125141
37.7823,14.6282,0.0467607
48.1005,12.6294,2.85693
40.729,0.676401,5.49655
58.2721,23.6938,4.5946
47.4862,36.4426,2.70096
49.6292,19.2835,126.245
41.3441,7.15019,13.3647
29.6561,11.3024,51.0224
42.2111,34.322,44.3604
29.9439,8.05934,67.2357
41.2838,34.465,68.284
45.682,9.08076,88.8187
60.7491,148.115,91.464
89.5015,111.24,113.9
75.8024,21.7987,117.915
61.5129,2.81525,162.417
68.9127,132.309,151.603
59.6856,82.4211,199.198
62.5454,12.4594,199.935
55.6483,73.9811,131.657
58.1047,7.17515,110.461
59.3149,0.0375661,1.92042
52.7423,2.69923,5.04725
51.8937,2.53382,5.56992
51.0261,38.957,5.9871
51.283,102.705,2.89701
48.057,467.308,3.00438
55.5579,7.955,3.21848
46.1363,0.364842,3.22589
52.8453,0,3.44844
62.2293,0,3.36609
43.4254,0,3.5216
52.8661,0,3.66568
33.5011,2.43228,3.41826
40.8484,2.59587,720.652
38.225,0,265.26
40.3201,0,160.387
33.9967,0,38.632
29.2228,0,32.5996
30.2169,1.53489,33.9818
35.8003,9.52153,144.165
36.4719,2.12172,32.8827
37.1586,5.04071,20.044
51.2101,79.5133,6.69553
37.7436,74.0384,177.639
35.5974,95.0842,17.3031
35.4459,95.9992,7.81653
42.3257,32.9221,4.09297
45.1643,21.5918,0.4369
33.8574,7.59611,0.500541
36.7676,1.42433,0.203925
41.805,33.7125,0.186755
68.3752,10.61,0.157862
184.874,79.6539,70.037
70.7556,15.1403,0.657033
146.183,3.31348,13.8713
119.258,17.3448,15.3379
120.332,1.98008,39.2459
130.1,7.21868,33.2196
169.083,10.4867,55.1734
69.1564,4.49591,54.7462
139.385,183.562,59.4154
119.718,11.9943,61.6409
52.0245,4.41228,92.4942
60.453,12.2506,94.4323
68.3433,427.293,140.298
67.993,25.7434,181.601
